"id","participant_id","group_name","event_type","element_id","task_id","timestamp","metadata","session_start"
"205","9e5add55-e305-47a4-834f-5c77486ff519","beta","paste","chat-input",,"2026-06-13 08:40:39.031088+00","{""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:38.680Z"",""timestamp"":""2026-06-13T08:40:38.680Z"",""pasted_length"":52,""pasted_content"":""Welcher Druck entspricht einer Standardatmosphäre?\r\n"",""input_length_before"":0}","2026-06-13 08:35:25.737+00"
"204","9e5add55-e305-47a4-834f-5c77486ff519","beta","new-chat","new-chat-button",,"2026-06-13 08:40:36.842034+00","{""group"":""beta"",""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:36.490Z"",""timestamp"":""2026-06-13T08:40:36.490Z""}","2026-06-13 08:35:25.737+00"
"203","9e5add55-e305-47a4-834f-5c77486ff519","beta","copy","message-1781339916131",,"2026-06-13 08:40:36.587623+00","{""phase"":""part1"",""length"":51,""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:36.228Z"",""text_preview"":""Welcher Druck entspricht einer Standardatmosphäre?\n""}","2026-06-13 08:35:25.737+00"
"202","9e5add55-e305-47a4-834f-5c77486ff519","beta","copy","message-1781339916131",,"2026-06-13 08:40:36.24202+00","{""phase"":""part1"",""length"":51,""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:35.670Z"",""text_preview"":""Welcher Druck entspricht einer Standardatmosphäre?\n""}","2026-06-13 08:35:25.737+00"
"201","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:40:23.324065+00","{""phase"":""part1"",""message"":""Deine Quellen scheinen falsch zu sein. Prüfe das nochmal mit anderen Quellen"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:22.774Z"",""message_index"":3}","2026-06-13 08:35:25.737+00"
"200","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:39:35.466113+00","{""url"":""https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:35.010Z"",""message_id"":""1781339922135"",""hover_duration_ms"":444}","2026-06-13 08:35:25.737+00"
"199","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:39:34.924971+00","{""url"":""https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:34.566Z"",""message_id"":""1781339922135""}","2026-06-13 08:35:25.737+00"
"198","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:39:34.45204+00","{""url"":""https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:34.103Z"",""message_id"":""1781339922135"",""hover_duration_ms"":377}","2026-06-13 08:35:25.737+00"
"197","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:39:34.090668+00","{""url"":""https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:33.726Z"",""message_id"":""1781339922135""}","2026-06-13 08:35:25.737+00"
"196","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:39:33.932658+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:33.386Z"",""message_id"":""1781339922135"",""hover_duration_ms"":14}","2026-06-13 08:35:25.737+00"
"195","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:39:33.923149+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:33.372Z"",""message_id"":""1781339922135""}","2026-06-13 08:35:25.737+00"
"194","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:39:15.799758+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:15.448Z"",""message_id"":""1781339922135"",""hover_duration_ms"":500}","2026-06-13 08:35:25.737+00"
"193","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:39:15.488587+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:14.948Z"",""message_id"":""1781339922135""}","2026-06-13 08:35:25.737+00"
"192","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:39:15.261789+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:14.729Z"",""message_id"":""1781339922135"",""hover_duration_ms"":45}","2026-06-13 08:35:25.737+00"
"191","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:39:15.229266+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:14.684Z"",""message_id"":""1781339922135""}","2026-06-13 08:35:25.737+00"
"190","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:39:04.341999+00","{""url"":""https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:03.795Z"",""message_id"":""1781339922135"",""hover_duration_ms"":6}","2026-06-13 08:35:25.737+00"
"189","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:39:04.336427+00","{""url"":""https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:39:03.789Z"",""message_id"":""1781339922135""}","2026-06-13 08:35:25.737+00"
"188","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:38:55.050747+00","{""url"":""https://www.bipm.org/en/measurement-units/si-defining-constants"",""phase"":""part1"",""domain"":""bipm.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:38:54.490Z"",""message_id"":""1781339791773""}","2026-06-13 08:35:25.737+00"
"187","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:38:54.849222+00","{""url"":""https://www.bipm.org/en/measurement-units/si-defining-constants"",""phase"":""part1"",""domain"":""bipm.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:38:54.497Z"",""message_id"":""1781339791773"",""hover_duration_ms"":7}","2026-06-13 08:35:25.737+00"
"186","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:38:54.717325+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:38:54.358Z"",""message_id"":""1781339922135"",""hover_duration_ms"":604}","2026-06-13 08:35:25.737+00"
"185","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:38:54.30942+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:38:53.754Z"",""message_id"":""1781339922135""}","2026-06-13 08:35:25.737+00"
"184","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:38:36.491928+00","{""phase"":""part1"",""message"":""Welcher Druck entspricht einer Standardatmosphäre?"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:38:36.131Z"",""message_index"":2}","2026-06-13 08:35:25.737+00"
"183","9e5add55-e305-47a4-834f-5c77486ff519","beta","paste","chat-input",,"2026-06-13 08:38:35.60314+00","{""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:38:35.050Z"",""timestamp"":""2026-06-13T08:38:35.050Z"",""pasted_length"":54,""pasted_content"":""Welcher Druck entspricht einer Standardatmosphäre?\r\n\r\n"",""input_length_before"":0}","2026-06-13 08:35:25.737+00"
"182","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:38:24.968489+00","{""url"":""https://de.wikipedia.org/wiki/Avogadro-Konstante"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:38:24.608Z"",""message_id"":""1781339791773"",""hover_duration_ms"":526}","2026-06-13 08:35:25.737+00"
"181","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:38:24.644522+00","{""url"":""https://de.wikipedia.org/wiki/Avogadro-Konstante"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:38:24.082Z"",""message_id"":""1781339791773""}","2026-06-13 08:35:25.737+00"
"180","9e5add55-e305-47a4-834f-5c77486ff519","beta","paste","chat-input",,"2026-06-13 08:38:05.065051+00","{""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:38:04.516Z"",""timestamp"":""2026-06-13T08:38:04.515Z"",""pasted_length"":54,""pasted_content"":""Welcher Druck entspricht einer Standardatmosphäre?\r\n\r\n"",""input_length_before"":0}","2026-06-13 08:35:25.737+00"
"179","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:37:03.720489+00","{""url"":""https://www.bipm.org/en/measurement-units/si-defining-constants"",""phase"":""part1"",""domain"":""bipm.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:37:03.373Z"",""message_id"":""1781339791773"",""hover_duration_ms"":1958}","2026-06-13 08:35:25.737+00"
"178","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:37:01.968+00","{""url"":""https://www.bipm.org/en/measurement-units/si-defining-constants"",""phase"":""part1"",""domain"":""bipm.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:37:01.415Z"",""message_id"":""1781339791773""}","2026-06-13 08:35:25.737+00"
"177","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:37:01.763904+00","{""url"":""https://de.wikipedia.org/wiki/Avogadro-Konstante"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:37:01.408Z"",""message_id"":""1781339791773"",""hover_duration_ms"":472}","2026-06-13 08:35:25.737+00"
"176","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:37:01.487656+00","{""url"":""https://de.wikipedia.org/wiki/Avogadro-Konstante"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:37:00.936Z"",""message_id"":""1781339791773""}","2026-06-13 08:35:25.737+00"
"175","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:36:56.033989+00","{""url"":""https://de.wikipedia.org/wiki/Avogadro-Konstante"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:36:54.887Z"",""message_id"":""1781339791773"",""hover_duration_ms"":6}","2026-06-13 08:35:25.737+00"
"174","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:36:55.451073+00","{""url"":""https://de.wikipedia.org/wiki/Avogadro-Konstante"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:36:54.881Z"",""message_id"":""1781339791773""}","2026-06-13 08:35:25.737+00"
"173","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:36:26.159912+00","{""phase"":""part1"",""message"":""Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:36:25.769Z"",""message_index"":1}","2026-06-13 08:35:25.737+00"
"172","9e5add55-e305-47a4-834f-5c77486ff519","beta","paste","chat-input",,"2026-06-13 08:36:23.755927+00","{""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:36:23.156Z"",""timestamp"":""2026-06-13T08:36:23.156Z"",""pasted_length"":84,""pasted_content"":""Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?\r\n"",""input_length_before"":0}","2026-06-13 08:35:25.737+00"
"171","9e5add55-e305-47a4-834f-5c77486ff519","beta","login","login-form-submit",,"2026-06-13 08:35:27.447271+00","{""id"":""9e5add55-e305-47a4-834f-5c77486ff519"",""group"":""beta"",""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:35:25.737Z"",""participantId"":""9e5add55-e305-47a4-834f-5c77486ff519""}","2026-06-13 08:35:25.737+00"
"148","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","message-send","chat-input",,"2026-06-12 09:27:04.370835+00","{""phase"":""part1"",""message"":""Wie tief ist das Challenger Deep im Marianengraben ungefähr?"",""username"":""1234"",""client_ts"":""2026-06-12T09:27:04.169Z"",""message_index"":7}","2026-06-12 09:22:31.514+00"
"170","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","message-send","chat-input",,"2026-06-12 09:30:40.347086+00","{""phase"":""part2"",""message"":""Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?"",""username"":""1234"",""client_ts"":""2026-06-12T09:30:40.139Z"",""message_index"":7}","2026-06-12 09:22:31.514+00"
"169","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","paste","chat-input",,"2026-06-12 09:30:40.013155+00","{""phase"":""part2"",""username"":""1234"",""client_ts"":""2026-06-12T09:30:39.600Z"",""timestamp"":""2026-06-12T09:30:39.600Z"",""pasted_length"":148,""pasted_content"":""Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?"",""input_length_before"":0}","2026-06-12 09:22:31.514+00"
"168","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","source-link-hover-end","source-link",,"2026-06-12 09:30:14.039064+00","{""url"":""https://de.wikipedia.org/wiki/Sol_(Tag)"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""1234"",""client_ts"":""2026-06-12T09:30:13.838Z"",""message_id"":""1781256585145"",""hover_duration_ms"":315}","2026-06-12 09:22:31.514+00"
"167","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","source-link-hover-start","source-link",,"2026-06-12 09:30:13.719591+00","{""url"":""https://de.wikipedia.org/wiki/Sol_(Tag)"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""1234"",""client_ts"":""2026-06-12T09:30:13.523Z"",""message_id"":""1781256585145""}","2026-06-12 09:22:31.514+00"
"166","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","source-link-hover-start","source-link",,"2026-06-12 09:30:13.330932+00","{""url"":""https://de.wikipedia.org/wiki/Sol_(Tag)"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""1234"",""client_ts"":""2026-06-12T09:30:12.921Z"",""message_id"":""1781256585145""}","2026-06-12 09:22:31.514+00"
"165","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","message-send","chat-input",,"2026-06-12 09:30:07.584278+00","{""phase"":""part2"",""message"":""Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?"",""username"":""1234"",""client_ts"":""2026-06-12T09:30:07.378Z"",""message_index"":6}","2026-06-12 09:22:31.514+00"
"164","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","paste","chat-input",,"2026-06-12 09:30:07.463903+00","{""phase"":""part2"",""username"":""1234"",""client_ts"":""2026-06-12T09:30:07.067Z"",""timestamp"":""2026-06-12T09:30:07.067Z"",""pasted_length"":94,""pasted_content"":""Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?"",""input_length_before"":0}","2026-06-12 09:22:31.514+00"
"163","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","message-send","chat-input",,"2026-06-12 09:29:39.345305+00","{""phase"":""part2"",""message"":""Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?"",""username"":""1234"",""client_ts"":""2026-06-12T09:29:39.143Z"",""message_index"":5}","2026-06-12 09:22:31.514+00"
"162","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","paste","chat-input",,"2026-06-12 09:29:38.967531+00","{""phase"":""part2"",""username"":""1234"",""client_ts"":""2026-06-12T09:29:38.580Z"",""timestamp"":""2026-06-12T09:29:38.580Z"",""pasted_length"":75,""pasted_content"":""Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?"",""input_length_before"":0}","2026-06-12 09:22:31.514+00"
"161","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","message-send","chat-input",,"2026-06-12 09:29:17.588968+00","{""phase"":""part2"",""message"":""Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?"",""username"":""1234"",""client_ts"":""2026-06-12T09:29:17.393Z"",""message_index"":4}","2026-06-12 09:22:31.514+00"
"160","cb5dd1e8-3959-41cd-b6f7-070abe529f2a","delta","paste","chat-input",,"2026-06-12 09:29:17.221417+00","{""phase"":""part2"",""username"":""1234"",""client_ts"":""2026-06-12T09:29:16.830Z"",""timestamp"":""2026-06-12T09:29:16.830Z"",""pasted_length"":84,""pasted_content"":""Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?"",""input_length_before"":0}","2026-06-12 09:22:31.514+00"
